,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
2312,Amazon,"Seattle, WA", 9/11/18,L6,User experience,,"$200,000"
2313,Microsoft,"Seattle, W",| 9/9/18,61,Security,,"$155,000"
2314,Mi,"Redmond, W",| 9/9/18,63,Web Development (Front-End),,"$330,000"
2315,Amazon,"Seattle, W",| 9/9/18,L6,Mobile (iOS + Android),,"$232,000"
2316,Amazon,"Seattle, W",| 9/9/18,L6,Web Development (Front-End),,"$165,000"
2317,GoDaddy,"Sunnyvale, C",| 9/9/18,Senior Product Manger III,product,,"$175,000"
2318,Uber,"San Francisco, C",| 9/7/18,PM 2,Full Stack,,"$240,000"
2319,Amazon,"Seattle, W",| 9/7/18,L5,PM,,"$155,000"
2320,Cornerstone OnDemand,"Los Angeles, C",| 9/7/18,Senior,iOS,,"$175,000"
2321,Microsoft,"Redmond, W",| 9/7/18,61,Emerging Technologies,,"$172,000"
2322,Cisco,"San Francisco, C",| 9/7/18,Senior,Full Stack,,"$200,000"
2323,Amazon,"Dublin, DN, Irelan",| 9/7/18,L6,DevOps,,"$165,000"
2324,microsoft,"Redmond, W",| 9/7/18,L1,Operating Systems,,"$125,000"
2325,Microsoft,"Redmond, W",| 9/7/18,64,azure,,"$270,000"
2326,Microsoft,"Redmond, W",| 9/6/18,64,Marketing,,"$200,000"
2327,Qualcomm,"San Diego, C",| 9/5/18,Staff Product Manager,devices,,"$260,000"
2328,Google,"Mountain View, C",| 9/4/18,L6,Mobile (iOS + Android),,"$204,000"
2329,Google,"Mountain View, C",| 9/3/18,L4,PM,,"$230,000"
2330,Microsoft,"Redmond, W",| 9/3/18,59,Mobile (iOS + Android),,"$150,000"
2331,Google,"Mountain View, C",| 9/2/18,7,Dad,,"$600,000"
2332,Facebook,"San Francisco, C",| 9/2/18,L7 Product Manager,Web Development (Front-End),,"$600,000"
2333,Facebook,"San Francisco, C",| 9/2/18,L7 Product Manager,Pm,,"$600,000"
2334,Amazon,"Palo Alto, CA", 8/31/18,L6,Analytics,,"$265,000"
2335,Microsoft,"Redmond, WA", 8/31/18,66,Distributed Systems (Back-End),,"$365,000"
2336,Amazon,"Seattle, WA", 8/31/18,L6,Product Management,,"$217,000"
2337,LinkedIn,"Sunnyvale, CA", 8/30/18,Principal Product Manager,ML / AI,,"$470,000"
2338,Luxoft,"Seattle, WA", 8/29/18,Program manager,Product management,,"$140,000"
2339,Dropbox,"San Francisco, CA", 8/28/18,5,Full Stack,,"$505,000"
2340,Walmart,"San Francisco, CA", 8/27/18,L2,Full Stack,,"$130,000"
2341,Microsoft,"Redmond, WA", 8/27/18,60,Networking,,"$153,000"
2342,Microsoft,"Redmond, WA", 8/27/18,62,API Development (Back-End),,"$186,000"
2343,Amazon,"Seattle, WA", 8/26/18,Product Manager,ML / AI,,"$165,000"
2344,Amazon,"Seattle, WA", 8/26/18,L6,Distributed Systems (Back-End),,"$275,000"
2345,Uipath,"Bellevue, WA", 8/26/18,Senior Program Manager,PM,,"$350,000"
2346,Microsoft,"Bellevue, WA", 8/26/18,60,ML / AI,,"$171,000"
2347,Apple,"Cupertino, CA", 8/25/18,ICT4,Distributed Systems (Back-End),,"$450,000"
2348,Google,"Seattle, WA", 8/25/18,T7,ML / AI,,"$500,000"
2349,Facebook,"Menlo Park, CA", 8/25/18,L4 Product Manager,iOS,,"$210,000"
2350,Qualcomm,"San Diego, CA", 8/25/18,Director,Mobile (iOS + Android),,"$300,000"
2351,Microsoft,"San Francisco, CA", 8/25/18,65,Mobile (iOS + Android),,"$330,000"
2352,Microsoft,"Redmond, WA", 8/25/18,65,Distributed Systems (Back-End),,"$310,000"
2353,Dropbox,"San Francisco, CA", 8/24/18,L3,Mobile (iOS + Android),,"$160,000"
2354,Microsoft,"Redmond, WA", 8/24/18,63,Web Development (Front-End),,"$200,000"
2355,amazon,"Seattle, WA", 8/24/18,L6,ML / AI,,"$145,000"
2356,Redfin,"Seattle, WA", 8/24/18,Senior 2,Growth,,"$155,000"
2357,Amazon,"Seattle, WA", 8/23/18,L6,Mobile (iOS + Android),,"$230,000"
2358,Microsoft,"Redmond, WA", 8/23/18,66,Full Stack,,"$335,000"
2359,Microsoft,"Redmond, WA", 8/22/18,61,PM,,"$185,000"
2360,Microsoft,"Redmond, WA", 8/22/18,63,DevOps,,"$205,000"
2361,Amazon,"Seattle, WA", 8/20/18,L6,IOT,,"$225,000"
2362,Mic,"Redmond, WA", 8/20/18,65,Web Development (Front-End),,"$265,000"
2363,Microsoft,"Redmond, WA", 8/20/18,65,Full Stack,,"$320,000"
2364,USAA,"Boston, MA", 8/20/18,Senior,Full Stack,,"$150,000"
2365,Amazon,"Seattle, WA", 8/20/18,L6,Full Stack,,"$215,000"
2366,Microsoft,"Redmond, WA", 8/20/18,64,Business Development,,"$270,000"
2367,Salesforce,"San Francisco, CA", 8/19/18,Senior Product Manager,ML / AI,,"$199,000"
2368,Google,"Mountain View, CA", 8/19/18,L5,ML / AI,,"$350,000"
2369,google,"Mountain View, CA", 8/19/18,l5,Distributed Systems (Back-End),,"$320,000"
2370,Microsoft,"Boston, MA", 8/19/18,62,All,,"$140,000"
2371,Microsoft,"Redmond, WA", 8/17/18,65,ML / AI,,"$400,000"
2372,Microsoft,"Seattle, WA", 8/17/18,61,Web Development (Front-End),,"$130,000"
2373,Microsoft,"Seattle, WA", 8/17/18,66,Hardware,,"$300,000"
2374,Yandex,"Moscow, MC, Russia", 8/17/18,G14,Full Stack,,"$17,000"
2375,Microsoft,"Redmond, WA", 8/16/18,65,Marketing,,"$310,000"
2376,Microsoft,"Redmond, WA", 8/16/18,59,Web Development (Front-End),,"$165,000"
2377,Google,"Mountain View, CA", 8/16/18,L4,Distributed Systems (Back-End),,"$300,000"
2378,Amazon,"Boston, MA", 8/16/18,L6,Full Stack,,"$265,000"
2379,Amazon,"Seattle, WA", 8/16/18,L7,Retail,,"$275,000"
2380,Microsoft,"Redmond, WA", 8/16/18,64,Networking,,"$239,000"
2381,Microsoft,"Redmond, WA", 8/16/18,59,ML / AI,,"$107,000"
2382,Microsoft,"Redmond, WA", 8/16/18,60,Iot,,"$118,000"
2383,Microsoft,"Redmond, WA", 8/15/18,61,Marketing,,"$115,000"
2384,Microsoft,"Seattle, WA", 8/15/18,59,Office,,"$135,000"
2385,Microsoft,"Redmond, WA", 8/15/18,59,Mobile (iOS + Android),,"$119,000"
2386,Microsoft,"Seattle, WA", 8/15/18,59,ML / AI,,"$253,000"
2387,Microsoft,"Seattle, WA", 8/15/18,61,Web Development (Front-End),,"$167,000"
2388,Microsoft,"Redmond, WA", 8/15/18,59,Security,,"$148,000"
2389,Microsoft,"Bellevue, WA", 8/15/18,61,Data,,"$185,000"
2390,Microsoft,"Bellevue, WA", 8/15/18,61,Data,,"$185,000"
2391,Cisco,"San Jose, CA", 8/15/18,E12,Security,,"$278,000"
2392,Microsoft,"Redmond, WA", 8/15/18,62,DevOps,,"$215,000"
2393,Microsoft,"Seattle, WA", 8/15/18,60,Mobile (iOS + Android),,"$250,000"
2394,Google,"Palo Alto, CA", 8/14/18,T5,Full Stack,,"$370,000"
2395,Amazon,"Seattle, WA", 8/14/18,L6,Logistics,,"$200,000"
2396,Cisco,"San Jose, CA", 8/14/18,Grade 11,Networking,,"$220,000"
2397,Amazon,"Seattle, WA", 8/14/18,L7,"PM, TPM",,"$300,000"
2398,Microsoft,"Seattle, WA", 8/14/18,L63,Full Stack,,"$181,000"
2399,Oracle,"San Mateo, CA", 8/13/18,IC-5,special,,"$265,000"
2400,MobileIron,"Mountain View, CA", 8/12/18,M6,Security,,"$450,000"
2401,Google,"Mountain View, CA", 8/12/18,L5,ML / AI,,"$350,000"
2402,Amazon,"Seattle, WA", 8/12/18,L6,Retail,,"$181,000"
2403,LendingClub,"San Francisco, CA", 8/12/18,Principal,Web Development (Front-End),,"$280,000"
2404,Sony Interactive Entertainment,"San Jose, CA", 8/10/18,Senior,Web Development (Front-End),,"$215,000"
2405,Salesforce,"San Francisco, CA", 8/10/18,Director,ML / AI,,"$243,000"
2406,Amazon,"Seattle, WA", 8/10/18,L5,Security,,"$173,000"
2407,Microsoft,"Redmond, WA", 8/10/18,59,Program Manager,,"$164,000"
2408,Apple,"Cupertino, CA", 8/10/18,L3,iOS,,"$210,000"
2409,Amazon,"Sunnyvale, C",| 8/9/18,L6,Android,,"$355,000"
2410,Amazon,"Cupertino, C",| 8/9/18,L6,AWS,,"$215,000"
2411,Amazon,"Cupertino, C",| 8/9/18,L6,AWS,,"$215,000"
2412,Amazon,"Seattle, W",| 8/8/18,L6,Product,,"$310,000"
2413,Amazon,"Seattle, W",| 8/8/18,L6,Mobile (iOS + Android),,"$225,000"
2414,Dropbox,"San Francisco, C",| 8/6/18,M3,Full Stack,,"$315,000"
2415,Verizon,"San Jose, C",| 8/6/18,L6,ML / AI,,"$236,000"
2416,Microsoft,"Seattle, W",| 8/6/18,66,Industry Cloud,,"$305,000"
2417,Microsoft,"Boston, M",| 8/5/18,60,PM,,"$117,000"
2418,Cisco,"San Jose, C",| 8/1/18,Grade 11,Networking,,"$210,000"
2419,Microsoft,"Detroit, MI", 7/30/18,62,Cloud,,"$176,000"
2420,Microsoft,"Seattle, WA", 7/29/18,60,QA / Testing,,"$176,000"
2421,Amazon,"Seattle, WA", 7/27/18,L6,BD,,"$400,000"
2422,Microsoft,"Seattle, WA", 7/26/18,69,Full Stack,,"$1,240,000"
2423,Honeywell,"Newark, NJ", 7/25/18,Band 4,Cloud,,"$235,000"
2424,Microsoft,"Seattle, WA", 7/22/18,66,Cloud,,"$350,000"
2425,Twitter,"San Francisco, CA", 7/20/18,Group PM,Full Stack,,"$585,000"
2426,Facebook,"Menlo Park, CA", 7/20/18,L6 PM,Full Stack,,"$650,000"
2427,Amazon,"Seattle, WA", 7/19/18,L7,API Development (Back-End),,"$373,000"
2428,Microsoft,"Redmond, WA", 7/16/18,63,Distributed Systems (Back-End),,"$234,000"
2429,Google,"San Francisco, CA", 7/15/18,L5,,,"$298,000"
2430,Google,"Seattle, WA", 7/14/18,L7,,,"$670,000"
2431,Walmart Labs,"Hoboken, NJ", 7/13/18,L5,Web Development (Front-End),,"$160,000"
2432,Microsoft,"Hyderabad, TS, Indi",| 7/8/18,L63,iOS,,"$77,000"
2433,Google,"Mountain View, C",| 7/7/18,L4,,,"$230,000"
2434,Microsoft,"Redmond, W",| 7/6/18,M65,,,"$345,000"
2435,TripAdvisor,"San Francisco, C",| 7/3/18,Senior Product Manager,,,"$190,000"
2436,Microsoft,"Seattle, W",| 7/1/18,63,,,"$185,000"
2437,Amazon,"Seattle, WA", 6/30/18,L5,Alexa,,"$190,000"
2438,Intuit,"Mountain View, CA", 6/29/18,Senior Product Manager,Mobile (iOS + Android),,"$290,000"
2439,Microsoft,"Redmond, WA", 6/28/18,63,Networking,,"$196,000"
2440,Microsoft,"Seattle, WA", 6/27/18,68,Full Stack,,"$930,000"
2441,Oracle,"Seattle, WA", 6/26/18,IC4,Cloud,,"$375,000"
2442,T-Mobile,"Bellevue, WA", 6/26/18,L07,Finance,,"$159,000"
2443,Amazon,"Seattle, WA", 6/25/18,7,Full Stack,,"$460,000"
2444,Amazon,"Seattle, WA", 6/23/18,6,Distributed Systems (Back-End),,"$240,000"
2445,Microsoft,"Redmond, WA", 6/18/18,62,DevOps,,"$140,000"
2446,Adobe,"San Francisco, CA", 6/18/18,L4,Mobile (iOS + Android),,"$275,000"
2447,Amazon,"Seattle, WA", 6/14/18,L6,,,"$217,000"
2448,Google,"Seattle, WA", 6/14/18,L6,,,"$380,000"
2449,Salesforce,"San Francisco, CA", 6/11/18,L4,,,"$197,000"
2450,Google,"Mountain View, CA", 6/11/18,L6,,,"$475,000"
2451,Microsoft,"Sunnyvale, CA", 6/11/18,63,ML / AI,,"$350,000"
2452,Amazon,"Seattle, WA", 6/11/18,L7,,,"$325,000"
2453,BOOKING.COM,"Amsterdam, NH, Netherlands", 6/10/18,Product Owner,Web Development (Front-End),,"$105,000"
2454,Google,"Kirkland, W",| 6/9/18,7,Security,,"$814,000"
2455,IBM,"Austin, T",| 6/7/18,Associate Offering Manager (Band 6),ML / AI,,"$103,000"
2456,Salesforce,"Indianapolis, I",| 6/6/18,Senior PM,,,"$180,000"
2457,Microsoft,"Redmond, W",| 6/6/18,63,Distributed Systems (Back-End),,"$176,000"
2458,Amazon,"Seattle, W",| 6/6/18,L6,Web Development (Front-End),,"$267,000"
2459,Google,"Mountain View, C",| 6/3/18,L8,Mobile (iOS + Android),,"$1,850,000"
2460,Google,"Seattle, W",| 6/2/18,7,,,"$690,000"
2461,Google,"Mountain View, CA", 5/31/18,4,,,"$275,000"
2462,Cisco,"San Jose, CA", 5/30/18,Technical lead,,,"$250,000"
2463,Cisco,"San Jose, CA", 5/30/18,Technical lead,,,"$250,000"
2464,Amazon,"Seattle, WA", 5/29/18,L5,,,"$174,000"
2465,Liberty Mutual,"Seattle, WA", 5/24/18,L20,,,"$220,000"
2466,Google,"Mountain View, CA", 5/24/18,Group Product Manager,,,"$900,000"
2467,amazon,"Seattle, WA", 5/23/18,l7,,,"$580,000"
2468,Facebook,"Menlo Park, CA", 5/22/18,E6,,,"$400,000"
2469,Intel,"Santa Clara, CA", 5/20/18,G6,,,"$126,000"
2470,Facebook,"Menlo Park, CA", 5/20/18,L6,,,"$514,000"
2471,Google,"Kirkland, WA", 5/19/18,Product Manager 3,,,"$500,000"
2472,Amazon,"Sunnyvale, CA", 5/17/18,L6,,,"$255,000"
2473,Microsoft,"Boulder, CO", 5/16/18,65,,,"$293,000"
2474,Microsoft,"Seattle, WA", 5/16/18,65,,,"$270,000"
2475,Mckinsey & Company,"Seattle, WA", 5/15/18,Senior manager,,,"$190,000"
2476,amazon,"Seattle, WA", 5/14/18,L7,,,"$300,000"
2477,Amazon,"Boston, MA", 5/12/18,L5,,,"$180,000"
2478,Amazon,"Seattle, WA", 5/10/18,L7,,,"$300,000"
2479,Amazon,"Vancouver, BC, Canada", 5/10/18,L6,,,"$245,000"
2480,Amazon,"Seattle, W",| 5/9/18,L5,,,"$247,000"
2481,Accenture,"San Francisco, C",| 5/8/18,6,,,"$250,000"
2482,Microsoft,"Seattle, W",| 5/8/18,62,,,"$155,000"
2483,Microsoft,Remot,| 5/8/18,65,,,"$300,000"
2484,Microsoft,"Seattle, W",| 5/8/18,67,,,"$600,000"
2485,Amazon,"Sunnyvale, C",| 5/7/18,L7,,,"$550,000"
2486,Microsoft,"Seattle, W",| 5/7/18,63,,,"$208,000"
2487,Amazon,"Seattle, W",| 5/5/18,L7,,,"$277,000"
2488,Microsoft,"Redmond, WA", 4/30/18,L66,,,"$357,000"
2489,Microsoft,"Seattle, WA", 4/28/18,62,,,"$174,000"
2490,CA Technologies,"New York, NY", 4/28/18,Senior Director - I Band,,,"$250,000"
2491,Amazon,"Seattle, WA", 4/28/18,L7,,,"$330,000"
2492,LinkedIn,"Mountain View, CA", 4/25/18,Senior Product Manager,,,"$300,000"
2493,Amazon,"Seattle, WA", 4/22/18,L5,,,"$164,000"
2494,Nordstrom,"Seattle, WA", 4/18/18,16,,,"$130,000"
2495,Nordstrom,"Seattle, WA", 4/18/18,16,,,"$130,000"
2496,Microsoft,"Redmond, WA", 4/18/18,68,,,"$950,000"
2497,Amazon,"Seattle, WA", 4/17/18,L6,,,"$207,000"
2498,Amazon,"Seattle, WA", 4/16/18,7,,,"$325,000"
2499,Amazon,"Seattle, WA", 4/14/18,L6,,,"$194,000"
2500,Microsoft,"Redmond, WA", 4/10/18,59,,,"$148,000"
2501,Amazon,"Sunnyvale, C",| 4/9/18,L6,,,"$315,000"
2502,Tableau Software,"Seattle, W",| 4/8/18,Senior,,,"$365,000"
2503,Google,"New York, N",| 4/7/18,L5,,,"$375,000"
2504,Facebook,"Menlo Park, C",| 4/3/18,6,,,"$720,000"
2505,Uber,"San Francisco, C",| 4/2/18,5a,,,"$382,000"
2506,Microsoft,"Seattle, W",| 4/2/18,64,,,"$250,000"
2507,Amazon,"Seattle, WA", 3/30/18,L6,,,"$190,000"
2508,Box,"Redwood City, CA", 3/30/18,Senior,,,"$221,000"
2509,Microsoft,"Redmond, WA", 3/28/18,62,,,"$180,000"
2510,Google,"Sunnyvale, CA", 3/24/18,L5,,,"$310,000"
2511,Dropbox,"San Francisco, CA", 3/14/18,L5,,,"$350,000"
2512,Amazon,"San Francisco, C",| 3/9/18,L7,,,"$430,000"
2513,Microsoft,"Seattle, W",| 3/8/18,L64,,,"$232,000"
2514,Twilio,"San Francisco, C",| 3/8/18,Senior,,,"$350,000"
2515,Microsoft,"Dallas, T",| 3/1/18,64,,,"$225,000"
2516,Intuit,"San Diego, CA", 2/23/18,Senior,,,"$160,000"
2517,Apple,"Cupertino, CA", 2/20/18,ICT3,,,"$210,000"
2518,Amazon,"Seattle, WA", 2/18/18,L7,,,"$400,000"
2519,Amazon,"Seattle, WA", 2/18/18,L6,,,"$244,000"
2520,Amazon,"Seattle, WA", 2/13/18,7,,,"$190,000"
2521,MICROSOFT,"Redmond, WA", 2/12/18,64,,,"$295,000"
2522,Zynga,"San Francisco, C",| 2/9/18,Director,,,"$460,000"
2523,Google,"San Francisco, C",| 2/8/18,L5,,,"$350,000"
2524,Amazon,"Seattle, W",| 2/6/18,L6,,,"$245,000"
2525,Uber,"San Francisco, C",| 2/5/18,L3,,,"$160,000"
2526,Microsoft,"Redmond, W",| 2/1/18,64,,,"$202,000"
2527,Oracle,"Washington, D",| 2/1/18,IC3,,,"$150,000"
2528,Airbnb,"San Francisco, CA", 1/29/18,L7,,,"$675,000"
2529,Google,"Mountain View, CA", 1/29/18,L7.5,,,"$800,000"
2530,Pinterest,"San Francisco, CA", 1/27/18,L6,,,"$725,000"
2531,Walmart Labs,"Sunnyvale, CA", 1/22/18,L5,,,"$246,000"
2532,Amazon,"Seattle, WA", 1/11/18,L6,,,"$225,000"
2533,SAP,"Palo Alto, C",| 1/9/18,T4PF,,,"$276,000"
2534,Microsoft,"Redmond, W",| 1/5/18,64,,,"$250,000"
2535,Microsoft,"Bangalore, KA, India ",12/28/17,64,,,"$120,000"
2536,Microsoft,"Redmond, WA ",12/18/17,63,,,"$164,000"
2537,Linkedin,"Sunnyvale, CA", 12/5/17,Product Manager,,,"$250,000"
2538,Google,"San Francisco, CA", 12/3/17,7,,,"$530,000"
2539,Google,"Seattle, WA ",11/24/17,L7,,,"$570,000"
2540,Oracle,"Seattle, WA ",11/17/17,IC3,,,"$125,000"
2541,Microsoft,"Redmond, WA", 11/8/17,67,,,"$500,000"
2542,Uber,"Seattle, WA", 11/5/17,L4,,,"$330,000"
2543,Amazon,"Seattle, WA", 11/1/17,L6,,,"$205,000"
2544,SalesForce,"San Francisco, CA ",10/26/17,Director,,,"$350,000"
2545,Apple,"San Francisco, CA ",10/15/17,ICT4,,,"$305,000"
2546,Microsoft,"Redmond, WA ",10/13/17,63,,,"$195,000"
2547,Amazon,"Seattle, WA ",10/12/17,L6,,,"$201,000"
2548,Amazon,"Seattle, WA", 10/6/17,L8,,,"$625,000"
2549,Adobe,"San Francisco, CA", 10/2/17,Director,,,"$470,000"
2550,Amazon,"Seattle, W",| 9/8/17,5,,,"$120,000"
2551,Amazon,"Seattle, W",| 9/8/17,L6,,,"$270,000"
2552,Amazon,"Seattle, W",| 9/8/17,L6,,,"$195,000"
2553,Amazon,"Seattle, W",| 9/6/17,L6,,,"$270,000"
2554,Amazon,"Seattle, W",| 9/4/17,L6,,,"$170,000"
2555,Microsoft,"Redmond, WA", 8/22/17,66,,,"$325,000"
2556,Salesforce,"San Francisco, CA", 8/20/17,Senior,,,"$210,000"
2557,Microsoft,"Seattle, W",| 8/6/17,63,,,"$190,000"
2558,Microsoft,"Redmond, W",| 8/4/17,65,,,"$250,000"
2559,Microsoft,"Redmond, WA", 7/29/17,L63,,,"$168,000"
2560,Microsoft,"Seattle, W",| 7/8/17,61,,,"$115,000"
2561,Microsoft,"Redmond, W",| 7/3/17,63,,,"$150,000"
2562,Amazon,"Seattle, WA", 6/11/17,L7,,,"$310,000"
2563,Oracle,"Redwood City, C",| 6/7/17,L3,,,"$127,000"
